track,cSDR_vocals,cSDR_drums,cSDR_bass,cSDR_other,cSDR_mean,uSDR_vocals,uSDR_drums,uSDR_bass,uSDR_other
The Easton Ellises (Baumi) - SDRNR,0.12669158124308166,5.540104583833399,2.7334106727723704,-0.7597944106160315,1.9101031068082048,0.9510918378115006,6.301694495537852,4.652688592474403,-0.5146061802698962
The Easton Ellises - Falcon 69,0.7248281895992446,6.902606856254491,5.10177497679771,1.0194339652796158,3.4371609969827652,1.1655932789463226,6.62759120643936,4.753064984389451,1.1689123754429243
The Long Wait - Dark Horses,2.523133796978221,3.457345795837863,3.888971670341037,1.6100088010827038,2.869865016059956,2.83827900389163,3.414445207729982,3.369246882760672,1.6187694043922243
The Mountaineering Club - Mallory,2.7060870263630195,2.508458381845159,5.241850477300371,1.3878202693508344,2.961054038714846,3.6124295492996783,2.8353115729013605,4.320171860371407,3.0722829166448467
The Sunshine Garcia Band - For I Am The Moon,3.563553895095056,1.2681673835882212,0.5258578354216067,-3.8724129318656684,0.3712915455598039,3.4270404708509385,1.3135525208649357,0.10862310321680528,-4.560491329398097
Timboz - Pony,0.0360453258326973,-1.8600317398392772,0.0023712376870339406,2.485397626059963,0.16594561243510425,0.07127671923291669,-1.9920426704403884,0.1705899758389909,2.5108891042558583
Tom McKenzie - Directions,3.201481237975317,9.880464077496914,1.767293290795976,-0.158337918753425,3.6727251718786955,3.817306015879543,9.964191098459922,2.0607782524056435,0.30890148440819654
Triviul feat. The Fiend - Widow,1.5787358842289696,2.7333384728176346,7.86030489710458,-2.808949244114711,2.3408575025091185,1.9670389069006724,2.6209902131561087,7.846790939088216,-3.094375499837812
We Fell From The Sky - Not You,0.4928514375135421,7.261456357729545,0.5619439920290771,3.6893540624895715,3.001401462440434,1.4677057073353703,6.468723303567802,0.26126415138635384,4.318903721559371
Zeno - Signs,0.6047857971828066,5.830202868390359,0.7301233275472578,2.131177861769007,2.3240724637223575,1.1976554250925333,5.373026839250633,1.1523075911544434,1.8217432175325738
